LapNumber,LapDistance,CarVelocity,DRS,Corner,CornerSpeed,CornerPhase,Straight,FrontRideHeight,RearRideHeight,CarBalance,TimeToCarAhead,TyreTempFL,TyreTempFR,TyreTempRL,TyreTempRR
20,1.352145512,0.823730913,Off,-,-,-,Start - T1,9.409318635,11.41279488,2.04E-18,2.313171148,15.62733361,12.99991231,10.78575491,18.62887772
20,2.787313355,0.826290949,Off,-,-,-,Start - T1,7.655835448,10.34372962,7.75E-19,2.313184261,15.62791214,13.03464667,10.84647192,18.68451476
20,4.220615572,0.828378129,Off,-,-,-,Start - T1,6.81399609,9.562540892,-3.50E-19,2.314357042,15.68515441,13.66360736,10.90966521,18.74240451
20,5.666511094,0.830123624,Off,-,-,-,Start - T1,6.660189495,8.100299796,-1.00E-19,2.315439224,15.65610241,13.94880658,11.21273894,19.01981037
20,7.101678848,0.833178156,Off,-,-,-,Start - T1,7.265607099,7.3721611,5.88E-20,NaN,15.62704435,13.95227057,11.39421147,19.18573008
20,8.558302495,0.83451638,Off,-,-,-,Start - T1,7.668686771,8.350008646,1.22E-20,NaN,15.59827941,14.29558225,11.42779366,19.21641911
20,10.00419802,0.836799982,Off,-,-,-,Start - T1,7.934463742,10.36512068,-9.60E-21,2.317691565,15.59827941,14.35276857,11.76209648,19.52166529
20,11.46268631,0.839221857,Off,-,-,-,Start - T1,7.77931287,9.9065162,-1.37E-21,2.319729805,15.59595564,14.35276857,11.88375971,19.63263867
20,12.91930925,0.84256725,Off,-,-,-,Start - T1,8.010488388,9.915792882,1.54E-21,2.322185755,15.3613637,14.35248101,11.9141367,19.66033703
20,14.37779896,0.844836315,Off,-,-,-,Start - T1,7.605846035,9.384571255,1.29E-22,2.326320171,14.90076745,14.32474853,11.9132239,19.65950477
20,15.84701538,0.847396351,Off,-,-,-,Start - T1,6.846798352,8.073712629,-2.42E-22,2.330441952,14.7543154,14.41169597,11.82183125,19.57615919
20,17.3162318,0.849083585,Off,-,-,-,Start - T1,6.334316914,7.410407075,-7.15E-24,2.331174612,14.43856678,14.52583832,11.79149614,19.5484874
20,18.78544822,0.851927268,Off,-,-,-,Start - T1,6.567704097,6.80703464,3.73E-23,2.332259178,14.34959555,14.49693238,11.7905844,19.54765565
20,20.25466463,0.853621826,Off,-,-,-,Start - T1,7.918924325,8.395277368,-8.43E-25,2.333645821,14.03444278,14.46831806,11.69931359,19.46437474
20,21.73460775,0.856552734,Off,-,-,-,Start - T1,8.246299589,9.235217849,-5.65E-24,2.335268259,13.94823256,14.46860577,11.66655505,19.43447547
20,23.21641837,0.858196356,Off,-,-,-,Start - T1,7.641702932,10.07301481,4.23E-25,2.336376429,13.88970984,14.49779563,11.42290253,19.21194965
20,24.69636148,0.860901767,Off,-,-,-,Start - T1,6.118599316,7.837425129,8.40E-25,2.338467121,13.74509486,14.55503598,11.27187434,19.07389275
20,26.1888988,0.86279996,Off,-,-,-,Start - T1,5.18800906,5.48283737,-1.08E-25,2.340909958,13.54503518,14.55503598,11.27340154,19.07528926
20,27.68143611,0.865716331,Off,-,-,-,Start - T1,4.689540242,4.159395301,-1.23E-25,2.344951153,13.48605038,14.55648505,11.42473478,19.21362395
20,29.17397343,0.866269087,Off,-,-,-,Start - T1,5.159796772,4.836065582,2.29E-26,2.344973803,13.28680648,14.69933595,11.45497919,19.24125911
20,30.66651074,0.868159956,Off,-,-,-,Start - T1,5.457818501,5.199202359,1.76E-26,2.347245455,13.28507989,14.67069461,11.45497919,19.24125911
20,32.15904805,0.867985507,Off,-,-,-,Start - T1,6.25267079,7.718175557,-4.40E-27,2.349635839,13.1133004,14.67040662,11.45497919,19.24125911
20,33.65158537,0.870930953,Off,-,-,-,Start - T1,5.163128269,5.907897226,-2.45E-27,2.350719452,12.99962658,14.64004148,11.45467624,19.24098232
20,35.16744357,0.873141868,Off,-,-,-,Start - T1,4.20708334,3.055907664,8.05E-28,2.352804422,12.99962658,14.46889348,11.42443193,19.21334721
20,36.65998089,0.873047319,Off,-,-,-,Start - T1,5.238990794,5.664267709,3.35E-28,2.352815151,12.99934084,14.52612611,11.42443193,19.21334721
20,38.1758391,0.87548362,Off,-,-,-,Start - T1,4.943093489,5.92641906,-1.81E-28,2.353877544,12.97006995,14.52583832,11.42352337,19.21251697
20,39.66837641,0.876436324,Off,-,-,-,Start - T1,4.322314396,3.888992154,-3.73E-29,2.355029821,12.88342387,14.49404498,11.32798706,19.12519724
20,41.18423462,0.877665461,Off,-,-,-,Start - T1,4.42652519,4.191356809,2.93E-28,2.356607914,12.73547779,14.17867944,10.84617073,18.68423881
20,42.70009283,0.880283647,Off,-,-,-,Start - T1,4.825055033,5.284287021,-1.27E-28,2.359574795,12.13927297,14.0929854,10.87957774,18.71484423
20,44.21595104,0.879701816,Off,-,-,-,Start - T1,5.09688863,4.818056965,-1.72E-27,2.359586954,12.02583837,14.0929854,11.21030591,19.01758492
20,45.73180925,0.882196378,Off,-,-,-,Start - T1,4.339651131,3.705362381,1.45E-27,2.360797405,11.99383898,14.0929854,11.1496798,18.96212345
20,47.24766745,0.882959983,Off,-,-,-,Start - T1,4.79635896,5.659010353,1.07E-26,2.361373186,11.6265734,14.0929854,11.11891938,18.93397758
20,48.76352566,0.88424727,Off,-,-,-,Start - T1,4.303764113,5.401881664,-1.31E-26,2.362118483,11.62628953,14.0929854,11.0580443,18.87826507
20,50.27938387,0.887607311,Off,-,-,-,Start - T1,3.541389198,3.29446103,-6.58E-26,2.362566948,11.59862818,14.0929854,10.99750619,18.82284559
20,51.79524208,0.887607311,Off,-,-,-,Start - T1,4.180636836,3.630760358,1.08E-25,2.363087177,11.65651955,14.0929854,10.96740855,18.79528708
20,53.33442119,0.887076416,Off,-,-,-,Start - T1,3.906325688,4.076176588,3.95E-25,2.364144087,11.81683707,14.0929854,10.96953441,18.79723371
20,54.8502794,0.888116344,Off,-,-,-,Start - T1,2.513234758,2.289084064,-8.43E-25,2.364597797,13.69959721,14.0929854,11.1795277,18.98943057
20,56.37686431,0.884545455,Off,-,-,-,Start - T1,3.490314408,5.514813884,-2.29E-24,2.365311384,11.84908384,14.0929854,11.08603973,18.90388825
20,57.90531671,0.885672718,Off,-,-,-,Start - T1,2.955575141,3.013918663,6.30E-24,2.366321325,11.27559632,14.0929854,10.78515288,18.62832599
20,59.42117492,0.884356357,Off,-,-,-,Start - T1,3.905208258,4.478221479,1.29E-23,2.366322279,10.37580659,14.0929854,10.77847063,18.62220185
20,60.93703313,0.883403653,Off,-,-,-,Start - T1,4.796704256,6.481641873,-4.55E-23,2.3664217,10.37496007,14.0929854,10.11626416,18.01437443
20,62.45289134,0.882618186,Off,-,-,-,Start - T1,4.190000539,7.229972463,-6.88E-23,2.366811037,10.28711557,14.09586739,9.786585253,17.71107925
20,63.96874954,0.880530895,Off,-,-,-,Start - T1,3.755215286,6.277844943,3.23E-22,2.367152929,9.923682552,14.37557597,9.607877066,17.54648074
20,65.48460775,0.880007324,Off,-,-,-,Start - T1,3.501640353,3.972839359,3.43E-22,2.36816287,10.00627339,13.77561993,9.573058769,17.51439574
20,67.00046596,0.880509144,Off,-,-,-,Start - T1,3.994021629,4.658769615,-2.23E-21,2.36817193,9.863185481,13.7453816,9.067006957,17.04748888
20,68.51632417,0.877650923,Off,-,-,-,Start - T1,3.612469176,5.340484597,-1.48E-21,2.36911273,9.550741695,13.57408913,8.82278577,16.82176928
20,70.03218238,0.877018155,Off,-,-,-,Start - T1,2.771019637,3.779676181,1.51E-20,2.372624636,9.075079706,13.54474871,8.028169919,16.08558731
20,71.52471969,0.87675637,Off,-,-,-,Start - T1,2.658923014,3.239595624,4.55E-21,2.377351046,8.963308663,13.4590228,7.876947498,15.9451786
20,73.0405779,0.876603671,Off,-,-,-,Start - T1,2.29103537,1.758529169,-1.00E-19,2.377372503,8.93544066,13.42824695,7.379032954,15.48217311
20,74.55643611,0.876130926,Off,-,-,-,Start - T1,2.145367275,2.11248301,4.23E-21,2.379521847,8.935720867,13.19860074,7.146648401,15.26571472
20,76.04897343,0.87430542,Off,-,-,-,Start - T1,2.059993292,1.214772617,6.55E-19,2.381771564,8.962748173,12.99876938,7.145769061,15.2648952
20,77.56483163,0.872189054,Off,-,-,-,Start - T1,2.884200505,2.348058712,-2.50E-19,2.383796453,8.879725702,12.91326386,7.058758428,15.18378724
20,79.05736895,0.870574507,Off,-,-,-,Start - T1,4.756598918,5.626156569,-4.20E-18,2.385748625,8.93769199,12.88429045,7.058467982,15.18351644
20,80.54990626,0.870283647,Off,-,-,-,Start - T1,4.059399435,5.914445418,3.08E-18,2.386810303,9.160435254,12.82291972,7.021573397,15.14911478
20,82.06576447,0.869803689,Off,-,-,-,Start - T1,3.450460571,4.913806922,2.65E-17,2.387841225,9.130286931,12.36863447,6.242896208,14.42167258
20,83.55830178,0.867796409,Off,-,-,-,Start - T1,3.228060957,2.971292475,-2.90E-17,2.38808322,8.907305945,12.31283462,6.329514323,14.50272191
20,85.0508391,0.865723655,Off,-,-,-,Start - T1,5.602663412,8.378937523,-1.64E-16,2.388014793,8.907305945,12.40010146,6.358309331,14.5296584
20,86.54337641,0.867309126,Off,-,-,-,Start - T1,4.576918701,5.539375803,2.46E-16,2.387441635,8.907866283,12.62744586,6.362088683,14.53319355
20,88.03591372,0.864181796,Off,-,-,-,Start - T1,6.10687254,9.491697561,9.88E-16,2.386580229,8.963028418,12.68961576,6.747648008,14.89351356
20,89.52845104,0.866181863,Off,-,-,-,Start - T1,5.125353161,7.280749984,-1.95E-15,2.385517836,8.908436283,13.2307834,7.797586554,15.87145329
20,91.02098835,0.862501776,Off,-,-,-,Start - T1,4.09005408,5.239733427,-5.80E-15,2.384770393,9.021868961,13.37303537,8.205965619,16.25054339
20,92.51352566,0.861410911,Off,-,-,-,Start - T1,4.860820493,5.718632052,1.47E-14,2.3832798,9.217358713,13.3733216,8.089078324,16.14211247
20,94.00606298,0.860414595,Off,-,-,-,Start - T1,5.34223637,7.720474674,3.30E-14,2.38172245,9.246097326,13.40150313,8.117183862,16.16819003
20,95.48787359,0.864087247,Off,-,-,-,Start - T1,4.782394685,5.895817905,-1.08E-13,2.380167961,9.330110704,13.37476267,8.000103053,16.0595349
20,96.96781671,0.859621804,Off,-,-,-,Start - T1,5.328777323,7.596066079,-1.80E-13,2.377669334,9.357751656,13.54790977,7.998916057,16.05843302
20,98.46035402,0.859861839,Off,-,-,-,Start - T1,4.650180325,4.309480673,7.68E-13,2.373664141,9.329829956,13.77533315,7.881675363,15.94956987
20,99.94216463,0.857105491,Off,-,-,-,Start - T1,6.161343163,7.444357014,9.18E-13,2.370166063,9.32954921,13.71946787,7.849506698,15.91968951
20,101.4221078,0.858152743,Off,-,-,-,-,5.471477904,6.454413282,-5.33E-12,2.365453959,9.301079611,13.83468504,7.56102636,15.65153087
20,102.9039184,0.853338179,Off,-,-,-,-,4.812128791,11.54111585,-4.20E-12,2.360159397,9.244974799,13.94880658,7.876362018,15.9446348
20,104.3731348,0.843105469,Off,-,-,-,-,4.294923175,14.00070108,3.63E-11,2.356154442,9.2179199,13.94823256,7.331460291,15.43787979
20,105.829757,0.832647261,Off,-,-,-,-,4.193189774,12.79907278,1.51E-11,2.351576805,9.301079611,13.89029361,8.196788926,16.24203272
20,107.2649258,0.822058216,Off,-,-,-,-,5.692414783,15.66814912,-2.43E-10,2.345644236,9.244694169,13.80500208,7.175372764,15.29248315
20,108.6875005,0.812778209,Off,-,-,-,-,6.053106219,15.73572753,-1.63E-11,2.338154316,9.188895008,13.83324086,7.115294703,15.23649191
20,110.1100751,0.80503995,Off,-,-,-,-,7.272879045,18.22333711,1.60E-09,2.334715366,9.188895008,13.80442844,6.908647917,15.04378287
20,111.4986021,0.78793457,Off,T1,Low speed,Braking,-,6.444599182,20.82749505,-4.38E-10,2.329814672,9.187202016,13.77619349,6.528610388,14.68889386
20,112.8619408,0.765825417,Off,T1,Low speed,Braking,-,5.398416585,25.53820041,-1.03E-08,2.32049346,9.019616704,13.80414163,6.093952102,14.28222774
20,114.203826,0.738538208,Off,T1,Low speed,Braking,-,5.594642049,29.11700092,6.38E-09,2.320475578,8.985826154,13.74452139,5.803353531,14.00988367
20,115.4864752,0.706799982,Off,T1,Low speed,Braking,-,8.347103036,36.59915504,6.55E-08,2.318656445,8.397765132,13.48633677,5.430507083,13.65991661
20,116.7350769,0.670909091,Off,T1,Low speed,Braking,-,10.63013921,42.77681547,-0.000000064,2.313402891,8.029834229,13.31123675,5.311800833,13.54836662
20,117.9244426,0.62964361,Off,T1,Low speed,Braking,-,12.53713957,48.98914881,-4.08E-07,2.306716204,7.336718014,12.88457603,4.856398701,13.11984347
20,119.0438456,0.591992742,Off,T1,Low speed,Braking,-,13.47183481,52.33228049,5.58E-07,2.302545547,7.256590283,12.8619279,4.828017469,13.09310712
20,120.1292009,0.552196378,Off,T1,Low speed,Braking,-,15.24662742,56.75401529,0.000002475,2.298732996,7.541773224,13.44923763,4.835181345,13.09985613
20,121.1445937,0.515832741,Off,T1,Low speed,Braking,-,16.16243466,59.27315127,-0.0000045,2.293338776,8.40282456,15.31059143,5.549635586,13.77180118
20,122.1240713,0.478938155,Off,T1,Low speed,Braking,-,17.55554322,61.75341242,-0.000014675,2.28869772,8.559517,15.58026836,5.813476421,14.01937688
20,123.0335862,0.443847268,Off,T1,Low speed,Braking,-,19.26242191,63.91460493,3.44E-05,2.284312725,10.33924381,16.6892066,6.450849223,14.61620103
20,123.9090535,0.410807273,Off,T1,Low speed,Braking,-,21.24231217,67.10221443,8.43E-05,2.275280237,12.36319233,18.03075854,6.979721669,15.11008379
20,124.7252849,0.386829113,Off,T1,Low speed,Braking,-,23.12270995,69.66264173,-0.000254985,2.268407822,14.64235496,18.82235717,7.854818672,15.92462393
20,125.5181953,0.354959994,Off,T1,Low speed,Braking,-,24.20399079,71.7096694,-0.000474408,2.258930445,17.59292877,19.33738315,8.097658803,16.15007417
20,126.2770468,0.331039984,Off,T1,Low speed,Braking,-,25.33563397,74.81630793,0.001770774,2.235649824,18.62286723,21.16084496,8.979559883,16.9666958
20,126.9766736,0.306996349,Off,T1,Low speed,Braking,-,26.27071942,75.40455432,0.002103065,2.235557795,19.80060214,21.4036106,8.950037712,16.93941266
20,127.6763005,0.282887268,Off,T1,Low speed,Braking,-,27.46519896,74.91631405,-0.01499015,2.226311922,20.62883845,22.07307311,8.95391239,16.94299368
20,128.3292856,0.267025452,Off,T1,Low speed,Braking,-,29.12591522,76.95727573,-0.026251149,2.212890625,21.23234596,22.41672566,9.338427559,17.29804938
20,128.9482231,0.248676369,Off,T1,Low speed,Braking,-,29.36344761,80.32018802,0.033134293,2.200766325,22.66392536,22.790757,9.347705305,17.30660854
20,129.5545663,0.227934543,Off,T1,Low speed,Braking,-,29.32240157,82.03787177,0.113564298,2.194468975,23.77643875,23.94947634,10.26925777,18.15496838
20,130.126862,0.211258184,Off,T1,Low speed,Braking,-,30.79373705,82.57289386,0.128005907,2.188845396,24.89733834,24.31181556,10.14732966,18.04293014
20,130.6739693,0.194370922,Off,T1,Low speed,Entry,-,33.24950694,83.30117746,0.137916312,2.1836133,23.35838359,24.69083105,9.917421531,17.83149984
20,131.1996232,0.180989102,Off,T1,Low speed,Entry,-,33.72811711,84.41894547,0.190677315,2.182343006,22.20797108,24.6636,10.78515288,18.62832599
20,131.7126829,0.168574552,Off,T1,Low speed,Entry,-,32.65086142,84.54272057,0.233145416,2.182404041,22.63141523,27.61947674,10.78637199,18.62944325
20,132.2024217,0.154589095,Off,T1,Low speed,Entry,-,33.11768857,84.61734468,0.23657313,2.188481331,20.53598691,29.149064,10.92181113,18.75352915
20,132.6688396,0.145985468,Off,T1,Low speed,Entry,-,35.17271018,84.36296308,0.232151419,2.192874908,21.98311709,29.38575708,12.43787196,20.13728891
20,133.1352576,0.134632735,Off,T1,Low speed,Entry,-,36.95077411,84.04377314,0.238182053,2.201581001,22.99870442,32.8023925,12.53289337,20.22370098
20,133.5783546,0.131818182,Off,T1,Low speed,Entry,-,36.86898215,83.23743842,0.253240615,2.220779657,24.05233576,33.46055701,12.89022017,20.54831974
20,134.0214516,0.125410905,Off,T1,Low speed,Apex,-,36.77769782,82.59571663,0.265559465,2.220868826,25.32493139,34.60081647,14.96872929,22.42623762
20,134.4645486,0.120879988,Off,T1,Low speed,Apex,-,36.97685449,82.30707255,0.287231416,2.229838133,28.93359373,33.60864195,15.4076442,22.82056063
20,134.8843247,0.114676375,Off,T1,Low speed,Apex,-,37.80961134,83.98262747,0.337903679,2.242745638,30.94687914,34.69011684,15.44539189,22.85443726
20,135.3041008,0.108989091,Off,T1,Low speed,Apex,-,37.6985154,84.62830537,0.413923323,2.243025064,32.48667179,33.65356337,16.07692982,23.42036688
20,135.7131503,0.10269817,Off,T1,Low speed,Apex,-,37.83011261,85.82808582,0.509162128,2.270699739,33.78367329,33.30186969,16.25130304,23.57634542
20,136.1096055,0.097221818,Off,T1,Low speed,Apex,-,36.63253482,85.1719695,0.532649398,2.270842791,34.34455567,33.4679904,17.89334134,25.03928096
20,136.5060607,0.092850897,Off,T1,Low speed,Apex,-,36.17767916,83.90392786,0.514179468,2.285117865,34.43773359,35.36109333,19.49898038,26.45962683
20,136.9025159,0.087010914,Off,T1,Low speed,Apex,-,35.43163847,81.30829418,0.547004283,2.295472145,40.30535105,35.59966388,21.45681788,28.17819064
20,137.2756503,0.081207275,Off,T1,Low speed,Apex,-,35.75551223,81.06541663,0.663865626,2.301378012,45.08729996,35.72020267,23.08321268,29.59489047
20,137.6487846,0.076000006,Off,T1,Low speed,Apex,-,37.15611931,83.48896967,0.83818835,2.303035259,51.92336426,35.57536966,25.14828514,31.37972346
20,138.0219189,0.071730902,Off,T1,Low speed,Apex,-,36.54623049,84.74933336,0.912055433,2.30693984,56.47532215,36.26989474,27.51711141,33.40827112
20,138.3717323,0.068930914,Off,T1,Low speed,Apex,-,34.97713954,85.05090201,0.86857754,2.31057024,64.46621046,37.20580124,28.33062596,34.10038225
20,138.7215458,0.067410916,Off,T1,Low speed,Apex,-,34.21186553,83.83671648,0.779186905,2.308084965,69.4296869,38.54265921,28.6867622,34.40265038
20,139.0713592,0.064407265,Off,T1,Low speed,Apex,-,33.26329082,80.51483496,0.623232305,2.308046579,68.70864248,40.44926642,28.89969754,34.58316925
20,139.4211726,0.057789085,Off,T1,Low speed,Apex,-,34.11637508,79.92236035,0.508908093,2.304129839,70.44565995,41.27312693,28.90400377,34.58681831
20,139.7709861,0.055323625,Off,T1,Low speed,Apex,-,37.08765545,78.35280945,0.403270364,2.292438984,72.56408593,45.97262393,29.35235835,34.96640239
20,140.0974786,0.047432723,Off,T1,Low speed,Exit,-,39.96239462,74.58471718,0.246576131,2.278331041,70.8951129,53.92155293,31.48994676,36.76675277
20,140.4239711,0.05301092,Off,T1,Low speed,Exit,-,41.33046522,73.52603779,0.080031864,2.278163195,66.4991319,57.98357631,32.84405215,37.89934258
20,140.7737846,0.056741805,Off,T1,Low speed,Exit,-,42.77118493,74.57102408,0.016379688,2.261111736,71.40941995,60.8363924,32.99236008,38.02302301
20,141.1002771,0.061934537,Off,T1,Low speed,Exit,-,43.16829382,71.8146403,-0.057765097,2.218873024,70.11905937,60.99425289,33.10138091,38.11389444
20,141.4608173,0.069192727,Off,T1,Low speed,Exit,-,45.23226721,71.38338896,-0.057278108,2.218720198,68.87982679,57.27097555,32.95405749,37.9910877
20,141.8232249,0.077883634,Off,T1,Low speed,Exit,-,45.37680511,69.34308382,-0.047276631,2.203434467,67.7881392,53.96779719,32.95368873,37.99078022
20,142.1963592,0.086174538,Off,T1,Low speed,Exit,-,46.21122795,69.36074822,-0.074084155,2.188262224,66.77186731,53.004116,32.91427463,37.95791312
20,142.5928144,0.09757818,Off,T1,Low speed,Exit,-,46.35044237,67.53082301,-0.084507346,2.188237906,65.50453957,51.86897463,32.65736291,37.74355205
20,142.9999964,0.107520003,Off,T1,Low speed,Exit,-,45.78978005,66.11552334,-0.103052415,2.185824156,64.67438915,52.14419638,32.69370889,37.77389139
20,143.4197725,0.118938182,Off,T1,Low speed,Exit,-,45.65592169,65.33607521,-0.076873891,2.185815334,63.8745748,48.15269807,32.66516088,37.75006167
20,143.8521428,0.130334556,Off,T1,Low speed,Exit,-,45.47169389,64.06641993,-0.066989496,2.184873343,63.82690879,47.31111616,33.45485591,38.408258
20,144.3059665,0.142516369,Off,T1,Low speed,Exit,-,45.84101735,63.93125473,-0.089146569,2.178905249,62.53433279,47.09643668,31.39857801,36.69011245
20,144.7723844,0.15470545,Off,T1,Low speed,Exit,-,45.06968668,62.52701809,-0.123938054,2.176671743,61.4080872,47.36759404,30.97094938,36.33104681
20,145.2621232,0.168959989,Off,T1,Low speed,Exit,-,43.66917412,60.0329201,-0.149535611,2.175567865,59.17399649,49.45704775,31.69901724,36.94201718
20,145.7751829,0.18223999,Off,-,-,-,-,43.17403657,57.60498703,-0.070806213,2.17158103,57.09870427,47.89044997,31.91325741,37.12146502
20,146.2989693,0.197279996,Off,T2,Medium speed,Entry,-,42.62392953,56.35084746,0.154795945,2.167221785,55.49014776,49.22565765,31.46719328,36.74766969
20,146.8586708,0.212072726,Off,T2,Medium speed,Entry,-,41.70511697,55.19145022,0.289904237,2.162163496,55.40783947,44.56017949,30.56678449,35.9911206
20,147.4183723,0.224392728,Off,T2,Medium speed,Entry,-,41.97823482,55.05102999,0.281271577,2.154846668,53.58815156,42.55191535,30.99545301,36.35163819
20,148.0013947,0.237687267,Off,T2,Medium speed,Entry,-,42.32440271,56.55612785,0.24064,2.148052692,53.17315152,38.84002458,30.53255197,35.96230387
20,148.6184647,0.250901822,Off,T2,Medium speed,Entry,-,41.29054607,55.14350558,0.200201675,2.145094395,52.92857578,33.28591504,31.18420941,36.51019049
20,149.2374022,0.262385448,Off,T2,Medium speed,Apex,-,39.77283568,53.04747856,0.169214487,2.141821861,53.80952268,32.88782384,31.29628658,36.60427721
20,149.877793,0.274065441,Off,T2,Medium speed,Apex,-,39.71619264,53.98842414,0.184490427,2.141927242,53.07677613,32.49922674,31.62878643,36.88315866
20,150.5307781,0.283970892,Off,T2,Medium speed,Apex,-,39.58701693,55.57292467,0.227320746,2.141950846,52.79477749,32.95324448,32.16554267,37.33258487
20,151.2070841,0.294785434,Off,T2,Medium speed,Apex,-,38.98465362,55.93690266,0.254644334,2.144307852,53.07928198,30.12877482,31.1483389,36.48006901
20,151.8833901,0.303541815,Off,T2,Medium speed,Apex,-,37.03526284,54.33668373,0.242220059,2.146052837,51.10839637,31.24195777,31.33036749,36.63287921
20,152.5830169,0.31100364,Off,T2,Medium speed,Apex,-,35.83330306,53.1513635,0.225729346,2.146520853,50.71240838,31.98348884,31.40738233,36.69749875
20,153.3059647,0.319810902,Off,T2,Medium speed,Apex,-,35.26211915,52.19491185,0.225257769,2.148472071,50.95006264,32.13980774,31.84437427,37.06378499
20,154.0163296,0.328538208,Off,T2,Medium speed,Apex,-,30.71815221,48.3145794,0.185140491,2.148483992,51.48752732,32.33307033,31.88598051,37.09862629
20,154.7518602,0.335498158,Off,T2,Medium speed,Exit,-,25.50600822,40.83811374,0.101001926,2.149691582,52.05263388,33.11018062,32.39953711,37.52821082
20,155.4981289,0.344414562,Off,T2,Medium speed,Exit,-,25.57428558,38.92287825,0.099611648,2.152850389,51.59307636,33.40912192,32.57952257,37.67856124
20,156.2443975,0.350901822,Off,T2,Medium speed,Exit,-,29.16768567,41.35458211,0.165956482,2.158991098,49.82846209,35.37099352,32.2530904,37.40579835
20,157.0139871,0.358523615,Off,T2,Medium speed,Exit,-,33.72591825,46.85016089,0.174952179,2.159013033,49.36244901,36.77649357,32.57358651,37.67360426
20,157.7943147,0.368705444,Off,T2,Medium speed,Exit,-,36.02046007,50.52519664,0.146614909,2.161231518,49.71298844,37.72443964,31.65231952,36.90288293
20,158.5872252,0.377963645,Off,T2,Medium speed,Exit,-,35.01392538,49.49082125,0.110342063,2.166511774,50.32827507,37.74869966,30.88986398,36.26289317
20,159.3801356,0.389258201,Off,T2,Medium speed,Exit,-,33.41439962,47.02274492,0.09872298,2.168256998,49.16507772,40.1717914,30.82268073,36.20640784
20,160.196367,0.395541826,Off,T2,Medium speed,Exit,-,33.98405895,46.72537412,0.089795448,2.171811819,48.38236562,41.18480707,31.33184001,36.63411492
20,161.0359192,0.408930886,Off,T2,Medium speed,Exit,-,34.22753002,42.98093265,0.067641877,2.17509985,48.46482923,40.22367578,31.55384454,36.82033387
20,161.8861981,0.425410933,Off,T2,Medium speed,Exit,-,32.05103402,38.68519937,0.030688588,2.179503679,47.53177589,39.99755128,31.95342639,37.15509369
20,162.7616655,0.438538208,Off,T2,Medium speed,Exit,-,30.5658691,36.52915386,-0.033238601,2.181750059,46.19313686,39.71661639,31.88157808,37.09493994
20,163.6478595,0.450203635,Off,T2,Medium speed,Exit,-,30.81620865,37.97981091,-0.009134147,2.187605381,43.72388736,40.28458953,35.65864875,40.23443593
20,164.5681011,0.467243652,Off,T2,Medium speed,Exit,-,29.57658492,37.29974094,0.082678661,2.190988064,42.97243567,39.70632521,35.28590577,39.92665091
20,165.5009369,0.480509089,Off,-,-,-,-,27.21896086,34.25091816,0.094972745,2.195178747,42.26367378,39.25195615,35.62707918,40.20838502
20,166.4570937,0.495825473,Off,-,-,-,-,26.37957594,32.62646133,0.053176325,2.202105761,42.21105988,38.33219186,35.88454486,40.42075141
20,167.4239771,0.505214566,Off,-,-,-,-,26.20972903,34.02406053,-0.032919247,2.202126026,41.37293358,35.22541763,35.23092971,39.88121827
20,168.4160489,0.517519975,Off,-,-,-,T3 - T4,24.55796946,31.33083806,-0.148916468,2.204188108,42.69284837,33.06819718,33.88621195,38.76692943
20,169.4188474,0.524800027,Off,-,-,-,T3 - T4,27.2264624,34.68278986,-0.088545226,2.208655596,43.31328996,32.27060166,33.76146374,38.66326349
20,170.4323726,0.53725819,Off,-,-,-,T3 - T4,26.6624895,33.30861666,0.075096406,2.214722633,44.03948387,29.97684233,32.44321751,37.56470891
20,171.458492,0.545178167,Off,T3,Non-limited,Entry,T3 - T4,25.41126373,30.08889818,0.075326949,2.220082283,39.11939041,31.35790608,33.26567868,38.25076733
20,172.5079323,0.557774547,Off,T3,Non-limited,Entry,T3 - T4,25.86308663,31.67455214,0.065148033,2.224631786,34.64008306,31.29263166,30.96473369,36.3258232
20,173.5573726,0.564283614,Off,T3,Non-limited,Entry,T3 - T4,26.28490911,31.35304608,0.080112316,2.229903221,30.81516101,34.63306917,31.070773,36.41492002
20,174.6301338,0.571519997,Off,T3,Non-limited,Entry,T3 - T4,25.61881851,32.04665322,0.073678002,2.232119083,30.56438401,33.86322868,30.81976691,36.20395767
20,175.702895,0.580785467,Off,T3,Non-limited,Entry,T3 - T4,21.73872775,26.39216588,0.021818847,2.232574701,28.76878132,33.5740428,31.01811268,36.37067823
20,176.7989771,0.587040017,Off,T3,Non-limited,Entry,T3 - T4,22.72002091,28.45645071,-0.006656604,2.235246181,26.6391364,27.09365428,29.20187036,34.83907353
20,177.8950592,0.597803622,Off,T3,Non-limited,Entry,T3 - T4,22.74272362,28.77917236,0.036994711,2.23525548,26.03591835,29.21245015,30.68116618,36.08737786
20,179.0144621,0.602632724,Off,T3,Non-limited,Entry,T3 - T4,22.34432666,29.01949587,0.037287478,2.236177683,26.04108929,32.71912811,31.60564085,36.86375741
20,180.1445918,0.611200007,Off,T3,Non-limited,Entry,T3 - T4,22.26295257,29.62034687,0.006059717,2.236169577,26.55160836,22.52212119,29.87882683,35.41124372
20,181.276589,0.619883645,Off,T3,Non-limited,Entry,T3 - T4,20.67568301,26.93343033,-0.000866487,2.235360146,26.34007963,33.5862759,30.48961339,35.92615285
